org_name,recipient_id,demo_year,state,service_area__c,service_area_type__c,Groups,Men,Other_gender,Unknown_gender,Women,age_0_17,age_18_35,age_18_59,age_36_59,age_60_and_Over,Unknown_age,Asian,Black,Hispanic,Native_American,Other_ethnicity,Unknown_ethnicity,White,Non_Veteran,Unknown_veteran,Veteran,Asian_0_17,Asian_18_35,Asian_18_59,Asian_36_59,Asian_60 and Over,Asian_Unknown,Black_0_17,Black_18_35,Black_18_59,Black_36_59,Black_60 and Over,Black_Unknown,Hispanic_0_17,Hispanic_18_35,Hispanic_18_59,Hispanic_36_59,Hispanic_60 and Over,Hispanic_Unknown,Native American_0_17,Native American_18_35,Native American_18_59,Native American_36_59,Native American_60 and Over,Native American_Unknown,Other_0_17,Other_18_35,Other_18_59,Other_36_59,Other_60 and Over,Other_Unknown,Unknown_0_17,Unknown_18_35,Unknown_36_59,Unknown_60 and Over,Unknown_Unknown,White_0_17,White_18_35,White_18_59,White_36_59,White_60 and Over,White_Unknown
Legal Aid of Western Michigan,423141,2009,MI,MI-15,Basic Field,1,1265,NA,NA,3434,57,NA,4244,NA,399,NA,24,1248,272,61,108,NA,2987,NA,NA,NA,0,NA,23,NA,1,NA,19,NA,1120,NA,109,NA,7,NA,249,NA,16,NA,0,NA,58,NA,3,NA,3,NA,101,NA,4,NA,NA,NA,NA,NA,NA,28,NA,2693,NA,266,NA
Legal Aid of Western Michigan,423141,2010,MI,MI-15,Basic Field,1,1238,NA,NA,3516,44,NA,4265,NA,446,NA,27,1197,304,57,144,NA,3026,NA,NA,NA,0,NA,25,NA,2,NA,10,NA,1076,NA,111,NA,3,NA,277,NA,24,NA,0,NA,51,NA,6,NA,4,NA,132,NA,8,NA,NA,NA,NA,NA,NA,27,NA,2704,NA,295,NA
Legal Aid of Western Michigan,423141,2011,MI,MI-15,Basic Field,0,1165,NA,NA,3583,43,NA,4211,NA,494,NA,32,1184,315,54,132,NA,3031,NA,NA,NA,0,NA,28,NA,4,NA,9,NA,1067,NA,108,NA,4,NA,286,NA,25,NA,1,NA,45,NA,8,NA,6,NA,113,NA,13,NA,NA,NA,NA,NA,NA,23,NA,2672,NA,336,NA
Legal Aid of Western Michigan,423141,2012,MI,MI-15,Basic Field,0,853,NA,NA,2892,33,NA,3322,NA,390,NA,28,999,248,46,122,NA,2302,3657,NA,88,1,NA,25,NA,2,NA,16,NA,884,NA,99,NA,5,NA,232,NA,11,NA,0,NA,41,NA,5,NA,2,NA,113,NA,7,NA,NA,NA,NA,NA,NA,9,NA,2027,NA,266,NA
Legal Aid of Western Michigan,423141,2013,MI,MI-15,Basic Field,1,905,NA,NA,2883,22,NA,3341,NA,425,NA,31,952,274,43,152,NA,2336,3615,NA,173,0,NA,27,NA,4,NA,3,NA,838,NA,111,NA,3,NA,251,NA,20,NA,0,NA,40,NA,3,NA,8,NA,133,NA,11,NA,NA,NA,NA,NA,NA,8,NA,2052,NA,276,NA
Legal Aid of Western Michigan,423141,2014,MI,MI-15,Basic Field,1,890,NA,NA,2980,51,1532,NA,1853,435,NA,22,1046,239,48,165,NA,2351,3658,NA,213,0,5,NA,15,2,NA,17,390,NA,520,119,NA,9,102,NA,107,21,NA,0,19,NA,19,10,NA,5,87,NA,63,10,NA,NA,NA,NA,NA,NA,20,929,NA,1129,273,NA
Legal Aid of Western Michigan,423141,2015,MI,MI-15,Basic Field,0,914,0,NA,2935,28,1537,NA,1802,482,NA,32,1094,241,40,146,NA,2296,3657,NA,192,1,11,NA,15,5,NA,8,391,NA,545,150,NA,5,109,NA,108,19,NA,0,10,NA,21,9,NA,3,79,NA,49,15,NA,NA,NA,NA,NA,NA,11,937,NA,1064,284,NA
Legal Aid of Western Michigan,423141,2016,MI,MI-15,Basic Field,0,772,0,NA,2557,25,1298,NA,1519,487,NA,24,962,186,34,134,NA,1989,3151,NA,178,0,10,NA,8,6,NA,6,365,NA,465,126,NA,3,89,NA,81,13,NA,0,14,NA,17,3,NA,3,65,NA,52,14,NA,NA,NA,NA,NA,NA,13,755,NA,896,325,NA
Legal Aid of Western Michigan,423141,2017,MI,MI-15,Basic Field,NA,1553,8,0,4544,45,2403,NA,2821,836,0,27,1603,360,75,223,28,3789,5800,17,288,0,16,NA,8,3,0,14,622,NA,757,210,0,6,179,NA,143,32,0,0,25,NA,40,10,0,2,127,NA,75,19,0,0,10,8,10,0,23,1424,NA,1790,552,0
Legal Aid of Western Missouri,526010,2008,MO,MMO,Migrant Worker,0,271,NA,NA,192,84,NA,339,NA,40,NA,0,1,459,0,0,NA,3,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,84,NA,336,NA,39,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,2,NA,1,NA
Legal Aid of Western Missouri,526010,2008,MO,MO-3,Basic Field,31,1386,NA,NA,4157,62,NA,4757,NA,724,NA,41,1400,444,53,92,NA,3513,NA,NA,NA,0,NA,36,NA,5,NA,11,NA,1197,NA,192,NA,32,NA,372,NA,40,NA,0,NA,47,NA,6,NA,2,NA,77,NA,13,NA,NA,NA,NA,NA,NA,17,NA,3028,NA,468,NA
Legal Aid of Western Missouri,526010,2009,MO,MMO,Migrant Worker,0,191,NA,NA,112,61,NA,227,NA,15,NA,NA,NA,300,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,227,NA,14,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Legal Aid of Western Missouri,526010,2009,MO,MO-3,Basic Field,6,1520,NA,NA,4132,76,NA,4913,NA,663,NA,43,1368,444,50,126,NA,3621,NA,NA,NA,0,NA,38,NA,5,NA,13,NA,1182,NA,173,NA,36,NA,353,NA,55,NA,1,NA,43,NA,6,NA,3,NA,110,NA,13,NA,NA,NA,NA,NA,NA,23,NA,3187,NA,411,NA
Legal Aid of Western Missouri,526010,2010,MO,MMO,Migrant Worker,0,261,NA,NA,177,88,NA,330,NA,20,NA,NA,0,437,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,88,NA,329,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA
Legal Aid of Western Missouri,526010,2010,MO,MO-3,Basic Field,6,1507,NA,NA,3798,63,NA,4562,NA,678,NA,36,1306,390,49,138,NA,3384,NA,NA,NA,0,NA,33,NA,3,NA,18,NA,1099,NA,189,NA,25,NA,330,NA,35,NA,1,NA,42,NA,6,NA,0,NA,128,NA,10,NA,NA,NA,NA,NA,NA,19,NA,2930,NA,435,NA
Legal Aid of Western Missouri,526010,2011,MO,MMO,Migrant Worker,0,162,NA,NA,135,63,NA,215,NA,19,NA,0,0,294,0,3,NA,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,63,NA,212,NA,19,NA,0,NA,0,NA,0,NA,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
Legal Aid of Western Missouri,526010,2011,MO,MO-3,Basic Field,1,1490,NA,NA,3833,54,NA,4476,NA,793,NA,35,1314,352,49,146,NA,3427,NA,NA,NA,2,NA,30,NA,3,NA,10,NA,1090,NA,214,NA,16,NA,303,NA,33,NA,0,NA,42,NA,7,NA,0,NA,123,NA,23,NA,NA,NA,NA,NA,NA,26,NA,2888,NA,513,NA
Legal Aid of Western Missouri,526010,2012,MO,MMO,Migrant Worker,0,245,NA,NA,208,143,NA,282,NA,28,NA,0,5,443,0,0,NA,5,453,NA,0,0,NA,0,NA,0,NA,0,NA,5,NA,0,NA,143,NA,272,NA,28,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,5,NA,0,NA
Legal Aid of Western Missouri,526010,2012,MO,MO-3,Basic Field,3,1333,NA,NA,3898,45,NA,4505,NA,681,NA,33,1267,343,40,155,NA,3393,5129,NA,105,0,NA,31,NA,2,NA,10,NA,1112,NA,145,NA,17,NA,289,NA,37,NA,0,NA,35,NA,5,NA,0,NA,133,NA,22,NA,NA,NA,NA,NA,NA,18,NA,2905,NA,470,NA
Legal Aid of Western Missouri,526010,2013,MO,MMO,Migrant Worker,0,175,NA,NA,168,97,NA,214,NA,32,NA,0,4,337,0,0,NA,2,343,NA,0,0,NA,0,NA,0,NA,0,NA,3,NA,1,NA,97,NA,209,NA,31,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,2,NA,0,NA
Legal Aid of Western Missouri,526010,2013,MO,MO-3,Basic Field,8,1251,NA,NA,3561,61,NA,4050,NA,701,NA,32,1172,249,33,130,NA,3196,4603,NA,217,0,NA,29,NA,3,NA,5,NA,971,NA,196,NA,22,NA,207,NA,20,NA,1,NA,31,NA,1,NA,2,NA,113,NA,15,NA,NA,NA,NA,NA,NA,31,NA,2699,NA,466,NA
